package_name,ecosystem,package_version,risk_score,findings_count,verdict
vercel/next.js/authoring-skills,skills,,67395.0,4686,CRITICAL_RISK
vercel/next.js/flags,skills,,67395.0,4686,CRITICAL_RISK
vercel/next.js/react-vendoring,skills,,67395.0,4686,CRITICAL_RISK
vercel/next.js/runtime-debug,skills,,67395.0,4686,CRITICAL_RISK
vercel/next.js/update-docs,skills,,67395.0,4686,CRITICAL_RISK
steipete/clawdis/camsnap,skills,,41003.0,4117,CRITICAL_RISK
steipete/clawdis/gog,skills,,41003.0,4117,CRITICAL_RISK
steipete/clawdis/slack,skills,,41003.0,4117,CRITICAL_RISK
steipete/clawdis/tmux,skills,,41003.0,4117,CRITICAL_RISK
langgenius/dify/component-refactoring,skills,,35095.5,3706,CRITICAL_RISK
langgenius/dify/frontend-code-review,skills,,35095.5,3706,CRITICAL_RISK
langgenius/dify/frontend-testing,skills,,35095.5,3706,CRITICAL_RISK
langgenius/dify/vercel-react-best-practices,skills,,35095.5,3706,CRITICAL_RISK
rysweet/amplihack/azure-devops,skills,,31377.0,2159,CRITICAL_RISK
davila7/claude-code-templates/azure-functions,skills,,27154.0,2643,CRITICAL_RISK
davila7/claude-code-templates/browser-automation,skills,,27154.0,2643,CRITICAL_RISK
davila7/claude-code-templates/browser-extension-builder,skills,,27154.0,2643,CRITICAL_RISK
davila7/claude-code-templates/crewai-multi-agent,skills,,27154.0,2643,CRITICAL_RISK
davila7/claude-code-templates/deslop,skills,,27154.0,2643,CRITICAL_RISK
davila7/claude-code-templates/executing-marketing-campaigns,skills,,27154.0,2643,CRITICAL_RISK
davila7/claude-code-templates/frontend-design,skills,,27154.0,2643,CRITICAL_RISK
davila7/claude-code-templates/frontend-dev-guidelines,skills,,27154.0,2643,CRITICAL_RISK
davila7/claude-code-templates/frontend-patterns,skills,,27154.0,2643,CRITICAL_RISK
davila7/claude-code-templates/marketing-demand-acquisition,skills,,27154.0,2643,CRITICAL_RISK
davila7/claude-code-templates/marketing-ideas,skills,,27154.0,2643,CRITICAL_RISK
davila7/claude-code-templates/marketing-psychology,skills,,27154.0,2643,CRITICAL_RISK
davila7/claude-code-templates/marketing-strategy-pmm,skills,,27154.0,2643,CRITICAL_RISK
davila7/claude-code-templates/mui,skills,,27154.0,2643,CRITICAL_RISK
davila7/claude-code-templates/network-101,skills,,27154.0,2643,CRITICAL_RISK
davila7/claude-code-templates/networkx,skills,,27154.0,2643,CRITICAL_RISK
davila7/claude-code-templates/nextjs-best-practices,skills,,27154.0,2643,CRITICAL_RISK
davila7/claude-code-templates/nextjs-supabase-auth,skills,,27154.0,2643,CRITICAL_RISK
davila7/claude-code-templates/nosql-expert,skills,,27154.0,2643,CRITICAL_RISK
davila7/claude-code-templates/professional-communication,skills,,27154.0,2643,CRITICAL_RISK
davila7/claude-code-templates/pytorch-lightning,skills,,27154.0,2643,CRITICAL_RISK
davila7/claude-code-templates/react-ui-patterns,skills,,27154.0,2643,CRITICAL_RISK
davila7/claude-code-templates/remotion-best-practices,skills,,27154.0,2643,CRITICAL_RISK
davila7/claude-code-templates/research-lookup,skills,,27154.0,2643,CRITICAL_RISK
davila7/claude-code-templates/schema-markup,skills,,27154.0,2643,CRITICAL_RISK
davila7/claude-code-templates/senior-data-scientist,skills,,27154.0,2643,CRITICAL_RISK
davila7/claude-code-templates/seo-optimizer,skills,,27154.0,2643,CRITICAL_RISK
davila7/claude-code-templates/skypilot-multi-cloud-orchestration,skills,,27154.0,2643,CRITICAL_RISK
davila7/claude-code-templates/slack-bot-builder,skills,,27154.0,2643,CRITICAL_RISK
davila7/claude-code-templates/software-architecture,skills,,27154.0,2643,CRITICAL_RISK
davila7/claude-code-templates/sql-injection-testing,skills,,27154.0,2643,CRITICAL_RISK
davila7/claude-code-templates/sqlmap-database-penetration-testing,skills,,27154.0,2643,CRITICAL_RISK
davila7/claude-code-templates/supabase-postgres-best-practices,skills,,27154.0,2643,CRITICAL_RISK
davila7/claude-code-templates/twilio-communications,skills,,27154.0,2643,CRITICAL_RISK
davila7/claude-code-templates/unsloth,skills,,27154.0,2643,CRITICAL_RISK
davila7/claude-code-templates/ux-researcher-designer,skills,,27154.0,2643,CRITICAL_RISK
davila7/claude-code-templates/wireshark-network-traffic-analysis,skills,,27154.0,2643,CRITICAL_RISK
justa-cai/listenai-arcs_mini,github,2026-03-01,22039.0,1578,CRITICAL_RISK
walker77/paygate-mcp,github,2026-03-01,18272.0,2029,CRITICAL_RISK
connorads/dotfiles/remotion-best-practices,skills,,17813.0,1495,CRITICAL_RISK
nirholas/XActions,github,2026-03-01,17192.0,1873,CRITICAL_RISK
@zmkm8x/agentspace-cli,npm,1.0.0-beta.1,16123.0,1453,CRITICAL_RISK
dc-larsen/mcp-socket-docs,github,2026-03-01,15917.0,1759,CRITICAL_RISK
ovachiever/droid-tings/nextjs-shadcn-builder,skills,,14799.0,1522,CRITICAL_RISK
ovachiever/droid-tings/playwright-browser-automation,skills,,14799.0,1522,CRITICAL_RISK
sundial-org/awesome-openclaw-skills/exa-web-search-free,skills,,13851.0,1320,CRITICAL_RISK
paygate-mcp,npm,10.24.0,12999.0,1441,CRITICAL_RISK
paygate-mcp,npm,10.23.0,12729.0,1411,CRITICAL_RISK
paygate-mcp,npm,10.22.0,12396.0,1374,CRITICAL_RISK
paygate-mcp,npm,10.21.0,12108.0,1342,CRITICAL_RISK
paygate-mcp,npm,10.20.0,11910.0,1320,CRITICAL_RISK
paygate-mcp,npm,10.19.0,11640.0,1290,CRITICAL_RISK
microsoft/vscode/azure-pipelines,skills,,11184.0,918,CRITICAL_RISK
sickn33/antigravity-awesome-skills/agent-orchestration-multi-agent-optimize,skills,,10987.0,1004,CRITICAL_RISK
sickn33/antigravity-awesome-skills/copy-editing,skills,,10987.0,1004,CRITICAL_RISK
sickn33/antigravity-awesome-skills/copywriting,skills,,10987.0,1004,CRITICAL_RISK
sickn33/antigravity-awesome-skills/database-migrations-sql-migrations,skills,,10987.0,1004,CRITICAL_RISK
sickn33/antigravity-awesome-skills/error-debugging-multi-agent-review,skills,,10987.0,1004,CRITICAL_RISK
sickn33/antigravity-awesome-skills/kubernetes-architect,skills,,10987.0,1004,CRITICAL_RISK
sickn33/antigravity-awesome-skills/marketing-ideas,skills,,10987.0,1004,CRITICAL_RISK
sickn33/antigravity-awesome-skills/marketing-psychology,skills,,10987.0,1004,CRITICAL_RISK
sickn33/antigravity-awesome-skills/frontend-slides,skills,,10987.0,1004,CRITICAL_RISK
sickn33/antigravity-awesome-skills/multi-agent-brainstorming,skills,,10987.0,1004,CRITICAL_RISK
sickn33/antigravity-awesome-skills/network-101,skills,,10987.0,1004,CRITICAL_RISK
sickn33/antigravity-awesome-skills/network-engineer,skills,,10987.0,1004,CRITICAL_RISK
sickn33/antigravity-awesome-skills/nextjs-app-router-patterns,skills,,10987.0,1004,CRITICAL_RISK
sickn33/antigravity-awesome-skills/nosql-expert,skills,,10987.0,1004,CRITICAL_RISK
sickn33/antigravity-awesome-skills/observability-monitoring-slo-implement,skills,,10987.0,1004,CRITICAL_RISK
sickn33/antigravity-awesome-skills/python-patterns,skills,,10987.0,1004,CRITICAL_RISK
sickn33/antigravity-awesome-skills/react-patterns,skills,,10987.0,1004,CRITICAL_RISK
sickn33/antigravity-awesome-skills/react-ui-patterns,skills,,10987.0,1004,CRITICAL_RISK
sickn33/antigravity-awesome-skills/remotion-best-practices,skills,,10987.0,1004,CRITICAL_RISK
sickn33/antigravity-awesome-skills/postgresql,skills,,10987.0,1004,CRITICAL_RISK
sickn33/antigravity-awesome-skills/seo-audit,skills,,10987.0,1004,CRITICAL_RISK
sickn33/antigravity-awesome-skills/seo-snippet-hunter,skills,,10987.0,1004,CRITICAL_RISK
sickn33/antigravity-awesome-skills/software-architecture,skills,,10987.0,1004,CRITICAL_RISK
sickn33/antigravity-awesome-skills/sql-injection-testing,skills,,10987.0,1004,CRITICAL_RISK
sickn33/antigravity-awesome-skills/sqlmap-database-penetration-testing,skills,,10987.0,1004,CRITICAL_RISK
sickn33/antigravity-awesome-skills/sql-optimization-patterns,skills,,10987.0,1004,CRITICAL_RISK
sickn33/antigravity-awesome-skills/sql-pro,skills,,10987.0,1004,CRITICAL_RISK
sickn33/antigravity-awesome-skills/supabase-automation,skills,,10987.0,1004,CRITICAL_RISK
sickn33/antigravity-awesome-skills/supabase-postgres-best-practices,skills,,10987.0,1004,CRITICAL_RISK
sickn33/antigravity-awesome-skills/vercel-react-best-practices,skills,,10987.0,1004,CRITICAL_RISK
sickn33/antigravity-awesome-skills/wireshark-network-traffic-analysis,skills,,10987.0,1004,CRITICAL_RISK
sickn33/antigravity-awesome-skills/twilio-communications,skills,,10987.0,1004,CRITICAL_RISK
sickn33/antigravity-awesome-skills/powershell-windows,skills,,10978.0,1003,CRITICAL_RISK
sickn33/antigravity-awesome-skills/schema-markup,skills,,10837.0,999,CRITICAL_RISK
sickn33/antigravity-awesome-skills/security-review,skills,,10837.0,999,CRITICAL_RISK
sickn33/antigravity-awesome-skills/playwright-skill,skills,,10837.0,999,CRITICAL_RISK
sickn33/antigravity-awesome-skills/javascript-mastery,skills,,10837.0,999,CRITICAL_RISK
sickn33/antigravity-awesome-skills/nodejs-best-practices,skills,,10837.0,999,CRITICAL_RISK
sickn33/antigravity-awesome-skills/ui-ux-pro-max,skills,,10837.0,999,CRITICAL_RISK
sickn33/antigravity-awesome-skills/nestjs-expert,skills,,10837.0,999,CRITICAL_RISK
sickn33/antigravity-awesome-skills/mobile-design,skills,,10837.0,999,CRITICAL_RISK
sickn33/antigravity-awesome-skills/geo-fundamentals,skills,,10639.0,977,CRITICAL_RISK
sickn33/antigravity-awesome-skills/frontend-dev-guidelines,skills,,10639.0,977,CRITICAL_RISK
sickn33/antigravity-awesome-skills/frontend-patterns,skills,,10639.0,977,CRITICAL_RISK
sickn33/antigravity-awesome-skills/docker-expert,skills,,10639.0,977,CRITICAL_RISK
sickn33/antigravity-awesome-skills/api-security-best-practices,skills,,10639.0,977,CRITICAL_RISK
sickn33/antigravity-awesome-skills/azure-functions,skills,,10639.0,977,CRITICAL_RISK
sickn33/antigravity-awesome-skills/brainstorming,skills,,10639.0,977,CRITICAL_RISK
sickn33/antigravity-awesome-skills/browser-automation,skills,,10639.0,977,CRITICAL_RISK
sickn33/antigravity-awesome-skills/browser-extension-builder,skills,,10639.0,977,CRITICAL_RISK
sickn33/antigravity-awesome-skills/bullmq-specialist,skills,,10639.0,977,CRITICAL_RISK
sickn33/antigravity-awesome-skills/bun-development,skills,,10639.0,977,CRITICAL_RISK
sickn33/antigravity-awesome-skills/clean-code,skills,,10639.0,977,CRITICAL_RISK
sickn33/antigravity-awesome-skills/typescript-expert,skills,,10639.0,977,CRITICAL_RISK
sickn33/antigravity-awesome-skills/nextjs-best-practices,skills,,10639.0,977,CRITICAL_RISK
sickn33/antigravity-awesome-skills/nextjs-supabase-auth,skills,,10639.0,977,CRITICAL_RISK
sickn33/antigravity-awesome-skills/senior-fullstack,skills,,10639.0,977,CRITICAL_RISK
sickn33/antigravity-awesome-skills/prisma-expert,skills,,10639.0,977,CRITICAL_RISK
sickn33/antigravity-awesome-skills/seo-fundamentals,skills,,10639.0,977,CRITICAL_RISK
sickn33/antigravity-awesome-skills/systematic-debugging,skills,,10639.0,977,CRITICAL_RISK
sickn33/antigravity-awesome-skills/telegram-bot-builder,skills,,10639.0,977,CRITICAL_RISK
rand/cc-polymath/anti-slop,skills,,10045.0,914,CRITICAL_RISK
thierryc/Glyphs-mcp,github,2026-03-01,9044.0,700,CRITICAL_RISK
tursodatabase/turso/differential-fuzzer,skills,,8651.0,597,CRITICAL_RISK
remotion-dev/remotion/add-sfx,skills,,8150.0,936,CRITICAL_RISK
phrazzld/claude-config/pencil-renderer,skills,,8023.0,851,CRITICAL_RISK
phrazzld/claude-config/pencil-to-code,skills,,8023.0,851,CRITICAL_RISK
mims-harvard/tooluniverse/tooluniverse-gwas-snp-interpretation,skills,,7978.0,1044,CRITICAL_RISK
mims-harvard/tooluniverse/tooluniverse-network-pharmacology,skills,,7978.0,1044,CRITICAL_RISK
mims-harvard/tooluniverse/tooluniverse-sequence-retrieval,skills,,7978.0,1044,CRITICAL_RISK
aj-geddes/useful-ai-prompts/azure-app-service,skills,,7631.0,825,CRITICAL_RISK
aj-geddes/useful-ai-prompts/azure-functions,skills,,7631.0,825,CRITICAL_RISK
aj-geddes/useful-ai-prompts/backup-disaster-recovery,skills,,7631.0,825,CRITICAL_RISK
aj-geddes/useful-ai-prompts/browser-debugging,skills,,7631.0,825,CRITICAL_RISK
aj-geddes/useful-ai-prompts/code-review-analysis,skills,,7631.0,825,CRITICAL_RISK
aj-geddes/useful-ai-prompts/database-backup-restore,skills,,7631.0,825,CRITICAL_RISK
aj-geddes/useful-ai-prompts/ios-swift-development,skills,,7631.0,825,CRITICAL_RISK
aj-geddes/useful-ai-prompts/kubernetes-deployment,skills,,7631.0,825,CRITICAL_RISK
aj-geddes/useful-ai-prompts/markdown-documentation,skills,,7631.0,825,CRITICAL_RISK
aj-geddes/useful-ai-prompts/mutation-testing,skills,,7631.0,825,CRITICAL_RISK
aj-geddes/useful-ai-prompts/network-analysis,skills,,7631.0,825,CRITICAL_RISK
aj-geddes/useful-ai-prompts/network-debugging,skills,,7631.0,825,CRITICAL_RISK
aj-geddes/useful-ai-prompts/network-security-groups,skills,,7631.0,825,CRITICAL_RISK
aj-geddes/useful-ai-prompts/neural-network-design,skills,,7631.0,825,CRITICAL_RISK
aj-geddes/useful-ai-prompts/nosql-database-design,skills,,7631.0,825,CRITICAL_RISK
aj-geddes/useful-ai-prompts/rest-api-design,skills,,7631.0,825,CRITICAL_RISK
aj-geddes/useful-ai-prompts/sql-injection-prevention,skills,,7631.0,825,CRITICAL_RISK
aj-geddes/useful-ai-prompts/sql-query-optimization,skills,,7631.0,825,CRITICAL_RISK
aj-geddes/useful-ai-prompts/ssl-certificate-management,skills,,7631.0,825,CRITICAL_RISK
aj-geddes/useful-ai-prompts/stakeholder-communication,skills,,7631.0,825,CRITICAL_RISK
thefixer3x/onasis-gateway,github,2026-02-28,6817.0,772,CRITICAL_RISK
civitai/civitai/browser-automation,skills,,6625.0,723,CRITICAL_RISK
civitai/civitai/clickup,skills,,6625.0,723,CRITICAL_RISK
civitai/civitai/quick-mockups,skills,,6625.0,723,CRITICAL_RISK
tjfontaine/agent-in-a-browser,github,2026-03-01,6352.0,431,CRITICAL_RISK
mrgoonie/claudekit-skills/ai-multimodal,skills,,6328.0,666,CRITICAL_RISK
mrgoonie/claudekit-skills/backend-development,skills,,6328.0,666,CRITICAL_RISK
mrgoonie/claudekit-skills/chrome-devtools,skills,,6328.0,666,CRITICAL_RISK
blueraai/bluera-knowledge,github,2026-02-28,5986.0,553,CRITICAL_RISK
payloadcms/payload/generate-translations,skills,,5915.0,744,CRITICAL_RISK
anp,pypi,0.6.1,5914.0,456,CRITICAL_RISK
s-hiraoku/synapse-a2a/opencode-expert,skills,,5858.0,644,CRITICAL_RISK
s-hiraoku/synapse-a2a/synapse-a2a,skills,,5858.0,644,CRITICAL_RISK
dorukardahan/twitterapi-io-mcp,github,2026-02-28,5808.0,661,CRITICAL_RISK
danielmiessler/personal_ai_infrastructure/osint,skills,,5765.0,448,CRITICAL_RISK
danielmiessler/personal_ai_infrastructure/remotion,skills,,5765.0,448,CRITICAL_RISK
mistakeknot/interkasten,github,75c07ee5,5652.0,612,CRITICAL_RISK
f/awesome-chatgpt-prompts/book-translation,skills,,5529.0,576,CRITICAL_RISK
f/awesome-chatgpt-prompts/prompt-lookup,skills,,5529.0,576,CRITICAL_RISK
f/awesome-chatgpt-prompts/skill-lookup,skills,,5529.0,576,CRITICAL_RISK
f/prompts.chat/prompt-lookup,skills,,5529.0,576,CRITICAL_RISK
f/prompts.chat/skill-lookup,skills,,5529.0,576,CRITICAL_RISK
awslabs/mcp/dsql,skills,,5374.0,640,CRITICAL_RISK
Django,pypi,5.2.12,4936.0,336,CRITICAL_RISK
Django,pypi,4.2.29,4847.0,328,CRITICAL_RISK
lobehub/lobehub/microcopy,skills,,4629.0,482,CRITICAL_RISK
lobehub/lobehub/react,skills,,4629.0,482,CRITICAL_RISK
lobehub/lobehub/vercel-react-best-practices,skills,,4629.0,482,CRITICAL_RISK
miantiao-me/github-stars,github,2026-02-28,4577.5,370,CRITICAL_RISK
czlonkowski/n8n-skills/n8n-code-javascript,skills,,4543.0,501,CRITICAL_RISK
czlonkowski/n8n-skills/n8n-code-python,skills,,4543.0,501,CRITICAL_RISK
czlonkowski/n8n-skills/n8n-node-configuration,skills,,4543.0,501,CRITICAL_RISK
czlonkowski/n8n-skills/n8n-validation-expert,skills,,4543.0,501,CRITICAL_RISK
czlonkowski/n8n-skills/n8n-workflow-patterns,skills,,4543.0,501,CRITICAL_RISK
LunkiBR/n8n-mcp-lite,github,2026-02-28,4403.0,488,CRITICAL_RISK
samhvw8/dot-claude/ui-design-system,skills,,4381.0,456,CRITICAL_RISK
agents-gateway,pypi,0.2.3,4131.0,467,CRITICAL_RISK
agents-gateway,pypi,0.2.2,4131.0,467,CRITICAL_RISK
groeimetai/snow-flow/agent-workspace,skills,,4061.0,256,CRITICAL_RISK
groeimetai/snow-flow/approval-workflows,skills,,4061.0,256,CRITICAL_RISK
groeimetai/snow-flow/business-rule-patterns,skills,,4061.0,256,CRITICAL_RISK
groeimetai/snow-flow/catalog-items,skills,,4061.0,256,CRITICAL_RISK
groeimetai/snow-flow/cmdb-patterns,skills,,4061.0,256,CRITICAL_RISK
groeimetai/snow-flow/document-management,skills,,4061.0,256,CRITICAL_RISK
groeimetai/snow-flow/email-notifications,skills,,4061.0,256,CRITICAL_RISK
groeimetai/snow-flow/es5-compliance,skills,,4061.0,256,CRITICAL_RISK
groeimetai/snow-flow/event-management,skills,,4061.0,256,CRITICAL_RISK
groeimetai/snow-flow/flow-designer,skills,,4061.0,256,CRITICAL_RISK
groeimetai/snow-flow/gliderecord-patterns,skills,,4061.0,256,CRITICAL_RISK
groeimetai/snow-flow/import-export,skills,,4061.0,256,CRITICAL_RISK
groeimetai/snow-flow/instance-security,skills,,4061.0,256,CRITICAL_RISK
groeimetai/snow-flow/knowledge-management,skills,,4061.0,256,CRITICAL_RISK
groeimetai/snow-flow/mcp-tool-discovery,skills,,4061.0,256,CRITICAL_RISK
groeimetai/snow-flow/mid-server,skills,,4061.0,256,CRITICAL_RISK
groeimetai/snow-flow/mobile-development,skills,,4061.0,256,CRITICAL_RISK
groeimetai/snow-flow/notification-events,skills,,4061.0,256,CRITICAL_RISK
groeimetai/snow-flow/predictive-intelligence,skills,,4061.0,256,CRITICAL_RISK
groeimetai/snow-flow/reporting-dashboards,skills,,4061.0,256,CRITICAL_RISK
groeimetai/snow-flow/rest-integration,skills,,4061.0,256,CRITICAL_RISK
groeimetai/snow-flow/scheduled-jobs,skills,,4061.0,256,CRITICAL_RISK
groeimetai/snow-flow/snow-flow-commands,skills,,4061.0,256,CRITICAL_RISK
groeimetai/snow-flow/transform-maps,skills,,4061.0,256,CRITICAL_RISK
groeimetai/snow-flow/ui-builder-patterns,skills,,4061.0,256,CRITICAL_RISK
groeimetai/snow-flow/update-set-workflow,skills,,4061.0,256,CRITICAL_RISK
groeimetai/snow-flow/vendor-management,skills,,4061.0,256,CRITICAL_RISK
groeimetai/snow-flow/workspace-builder,skills,,4061.0,256,CRITICAL_RISK
daffy0208/ai-dev-standards/supabase-developer,skills,,3954.0,419,CRITICAL_RISK
@tencent-ai/agent-server,npm,0.0.23-beta,3672.5,234,CRITICAL_RISK
openbb-charting,pypi,2.5.1,3622.0,235,CRITICAL_RISK
facebook/react/extract-errors,skills,,3517.0,292,CRITICAL_RISK
facebook/react/feature-flags,skills,,3517.0,292,CRITICAL_RISK
facebook/react/fix,skills,,3517.0,292,CRITICAL_RISK
facebook/react/flags,skills,,3517.0,292,CRITICAL_RISK
facebook/react/flow,skills,,3517.0,292,CRITICAL_RISK
facebook/react/test,skills,,3517.0,292,CRITICAL_RISK
facebook/react/verify,skills,,3517.0,292,CRITICAL_RISK
mistakeknot/interkasten,github,2026-02-28,3423.0,365,CRITICAL_RISK
plantonhq/mcp-server-planton,github,2026-02-28,3126.0,373,CRITICAL_RISK
plantonhq/mcp-server-planton,github,2026-03-01,3126.0,373,CRITICAL_RISK
manutej/luxor-claude-marketplace/jest-react-testing,skills,,2963.0,259,CRITICAL_RISK
manutej/luxor-claude-marketplace/postgresql-database-engineering,skills,,2963.0,259,CRITICAL_RISK
pysilica,pypi,0.8.18,2904.0,197,CRITICAL_RISK
SixHq/Overture,github,2026-03-01,2845.0,197,CRITICAL_RISK
SixHq/Overture,github,2026-02-28,2845.0,197,CRITICAL_RISK
shipshitdev/library/agent-browser,skills,,2840.0,283,CRITICAL_RISK
shipshitdev/library/financial-operations-expert,skills,,2840.0,283,CRITICAL_RISK
oldwinter/skills/remotion-best-practices,skills,,2702.0,213,CRITICAL_RISK
pcdl,pypi,4.1.1,2678.0,180,CRITICAL_RISK
josiahsiegel/claude-plugin-marketplace/azure-well-architected-framework,skills,,2593.0,220,CRITICAL_RISK
josiahsiegel/claude-plugin-marketplace/sql-server-2025,skills,,2593.0,220,CRITICAL_RISK
josiahsiegel/claude-plugin-marketplace/tailwindcss-advanced-layouts,skills,,2593.0,220,CRITICAL_RISK
josiahsiegel/claude-plugin-marketplace/tailwindcss-animations,skills,,2593.0,220,CRITICAL_RISK
josiahsiegel/claude-plugin-marketplace/tailwindcss-mobile-first,skills,,2593.0,220,CRITICAL_RISK
inference-sh/agent-skills/agent-browser,skills,,2579.0,113,CRITICAL_RISK
inferencesh/skills/agent-browser,skills,,2579.0,113,CRITICAL_RISK
inference-sh/skills/agentic-browser,skills,,2579.0,113,CRITICAL_RISK
inference-sh/skills/twitter-automation,skills,,2579.0,113,CRITICAL_RISK
inference-sh-6/skills/remotion-render,skills,,2579.0,113,CRITICAL_RISK
inference-sh-7/skills/remotion-render,skills,,2579.0,113,CRITICAL_RISK
inference-sh-8/skills/remotion-render,skills,,2579.0,113,CRITICAL_RISK
inference-sh-9/skills/agent-browser,skills,,2579.0,113,CRITICAL_RISK
inference-sh-9/skills/agent-tools,skills,,2579.0,113,CRITICAL_RISK
inference-sh-9/skills/agent-ui,skills,,2579.0,113,CRITICAL_RISK
inference-sh-9/skills/ai-automation-workflows,skills,,2579.0,113,CRITICAL_RISK
inference-sh-9/skills/ai-avatar-video,skills,,2579.0,113,CRITICAL_RISK
inference-sh-9/skills/ai-content-pipeline,skills,,2579.0,113,CRITICAL_RISK
inference-sh-9/skills/ai-image-generation,skills,,2579.0,113,CRITICAL_RISK
inference-sh-9/skills/ai-marketing-videos,skills,,2579.0,113,CRITICAL_RISK
inference-sh-9/skills/ai-music-generation,skills,,2579.0,113,CRITICAL_RISK
inference-sh-9/skills/ai-podcast-creation,skills,,2579.0,113,CRITICAL_RISK
inference-sh-9/skills/ai-product-photography,skills,,2579.0,113,CRITICAL_RISK
inference-sh-9/skills/ai-rag-pipeline,skills,,2579.0,113,CRITICAL_RISK
inference-sh-9/skills/ai-social-media-content,skills,,2579.0,113,CRITICAL_RISK
inference-sh-9/skills/ai-video-generation,skills,,2579.0,113,CRITICAL_RISK
inference-sh-9/skills/ai-voice-cloning,skills,,2579.0,113,CRITICAL_RISK
inference-sh-9/skills/app-store-screenshots,skills,,2579.0,113,CRITICAL_RISK
inference-sh-9/skills/background-removal,skills,,2579.0,113,CRITICAL_RISK
inference-sh-9/skills/book-cover-design,skills,,2579.0,113,CRITICAL_RISK
inference-sh-9/skills/case-study-writing,skills,,2579.0,113,CRITICAL_RISK
inference-sh-9/skills/character-design-sheet,skills,,2579.0,113,CRITICAL_RISK
inference-sh-9/skills/chat-ui,skills,,2579.0,113,CRITICAL_RISK
inference-sh-9/skills/competitor-teardown,skills,,2579.0,113,CRITICAL_RISK
inference-sh-9/skills/content-repurposing,skills,,2579.0,113,CRITICAL_RISK
inference-sh-9/skills/customer-persona,skills,,2579.0,113,CRITICAL_RISK
inference-sh-9/skills/data-visualization,skills,,2579.0,113,CRITICAL_RISK
inference-sh-9/skills/dialogue-audio,skills,,2579.0,113,CRITICAL_RISK
inference-sh-9/skills/email-design,skills,,2579.0,113,CRITICAL_RISK
inference-sh-9/skills/explainer-video-guide,skills,,2579.0,113,CRITICAL_RISK
inference-sh-9/skills/flux-image,skills,,2579.0,113,CRITICAL_RISK
inference-sh-9/skills/google-veo,skills,,2579.0,113,CRITICAL_RISK
inference-sh-9/skills/image-to-video,skills,,2579.0,113,CRITICAL_RISK
inference-sh-9/skills/image-upscaling,skills,,2579.0,113,CRITICAL_RISK
inference-sh-9/skills/javascript-sdk,skills,,2579.0,113,CRITICAL_RISK
inference-sh-9/skills/landing-page-design,skills,,2579.0,113,CRITICAL_RISK
inference-sh-9/skills/linkedin-content,skills,,2579.0,113,CRITICAL_RISK
inference-sh-9/skills/llm-models,skills,,2579.0,113,CRITICAL_RISK
inference-sh-9/skills/logo-design-guide,skills,,2579.0,113,CRITICAL_RISK
inference-sh-9/skills/nano-banana,skills,,2579.0,113,CRITICAL_RISK
inference-sh-9/skills/nano-banana-2,skills,,2579.0,113,CRITICAL_RISK
inference-sh-9/skills/newsletter-curation,skills,,2579.0,113,CRITICAL_RISK
inference-sh-9/skills/og-image-design,skills,,2579.0,113,CRITICAL_RISK
inference-sh-9/skills/pitch-deck-visuals,skills,,2579.0,113,CRITICAL_RISK
inference-sh-9/skills/press-release-writing,skills,,2579.0,113,CRITICAL_RISK
inference-sh-9/skills/product-changelog,skills,,2579.0,113,CRITICAL_RISK
inference-sh-9/skills/product-hunt-launch,skills,,2579.0,113,CRITICAL_RISK
inference-sh-9/skills/product-photography,skills,,2579.0,113,CRITICAL_RISK
inference-sh-9/skills/python-executor,skills,,2579.0,113,CRITICAL_RISK
inference-sh-9/skills/python-sdk,skills,,2579.0,113,CRITICAL_RISK
inference-sh-9/skills/related-skill,skills,,2579.0,113,CRITICAL_RISK
inference-sh-9/skills/remotion-render,skills,,2579.0,113,CRITICAL_RISK
inference-sh-9/skills/seo-content-brief,skills,,2579.0,113,CRITICAL_RISK
inference-sh-9/skills/social-media-carousel,skills,,2579.0,113,CRITICAL_RISK
inference-sh-9/skills/speech-to-text,skills,,2579.0,113,CRITICAL_RISK
inference-sh-9/skills/talking-head-production,skills,,2579.0,113,CRITICAL_RISK
inference-sh-9/skills/technical-blog-writing,skills,,2579.0,113,CRITICAL_RISK
inference-sh-9/skills/text-to-speech,skills,,2579.0,113,CRITICAL_RISK
inference-sh-9/skills/tools-ui,skills,,2579.0,113,CRITICAL_RISK
inference-sh-9/skills/twitter-automation,skills,,2579.0,113,CRITICAL_RISK
inference-sh-9/skills/twitter-thread-creation,skills,,2579.0,113,CRITICAL_RISK
inference-sh-9/skills/video-ad-specs,skills,,2579.0,113,CRITICAL_RISK
inference-sh-9/skills/video-prompting-guide,skills,,2579.0,113,CRITICAL_RISK
inference-sh-9/skills/web-search,skills,,2579.0,113,CRITICAL_RISK
inference-sh-9/skills/widgets-ui,skills,,2579.0,113,CRITICAL_RISK
inference-sh-9/skills/youtube-thumbnail-design,skills,,2579.0,113,CRITICAL_RISK
FireWorks,pypi,2.0.9,2573.0,136,CRITICAL_RISK
trailofbits/skills/algorand-vulnerability-scanner,skills,,2571.0,176,CRITICAL_RISK
trailofbits/skills/ask-questions-if-underspecified,skills,,2571.0,176,CRITICAL_RISK
trailofbits/skills/audit-context-building,skills,,2571.0,176,CRITICAL_RISK
trailofbits/skills/cargo-fuzz,skills,,2571.0,176,CRITICAL_RISK
trailofbits/skills/fuzzing-dictionary,skills,,2571.0,176,CRITICAL_RISK
